POI_ID,名称,经度,纬度,地址,电话,类型,类型编码,省份,城市,区县,商圈,邮编,数据来源关键词,数据来源区县
B0I2GLH4NL,鲲鹏祥瑞东沙各庄汽车充电站,116.407625,40.127474,立汤路367号,[],汽车服务;充电站;充电站,011100,北京市,北京市,昌平区,北七家,[],充电站,昌平区
B0IDGLVQ4S,鲲鹏祥瑞北郝庄充电站,116.207453,40.222449,南北庄路106号地面停车场,4008288517,汽车服务;充电站;充电站,011100,北京市,北京市,昌平区,[],[],充电站,昌平区
B0J2XRSQR5,鲲鹏祥瑞裕祥社区汽车充电站,116.233460,40.233369,城北街道裕祥小区地面停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,昌平区,[],[],充电站,昌平区
B0MDSKD0W5,Hi ZOOM汽车充电站(Hi ZOOM超充站管庄瑞祥里),116.608894,39.911125,管庄第二社区卫生服务中心西侧100米停车场,4000826699,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,管庄,[],充电站,朝阳区
B0MDY9UUIC,K充电汽车充电站(王四营北路充电站),116.548535,39.882741,观音堂桥东(王四营北路),95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,朝阳区
B0MAB9SPD2,K充电汽车充电站(金盏充电站),116.599410,40.012442,金盏乡深林公园东1号,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,朝阳区
B0LUD664XC,PP充电汽车充电站(皮村),116.626041,39.989841,皮村路777号,15130308785,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,朝阳区
B0L0O4HV1M,bp pulse汽车充电站(北京城环城汽配城),116.454426,39.833433,城环城国际汽配城35号楼停车场,4006644086,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,小红门,[],充电站,朝阳区
B0GKMHSYWY,i换电.北京朝阳区奥动换电来广营北站,116.461128,40.024697,来广营北路1号,15735404140,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,朝阳区
B0KGS4B59V,万城万充汽车充电站(华声国际大厦充电站),116.436000,39.914036,华声国际大厦停车场,4008083392,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,建国门,[],充电站,朝阳区
B0LR1ARYMV,中化新能源汽车充换电站(北京奥森北园西门充换电站),116.375916,40.027366,奥运村街道黑泉路奥林匹克森林公园北园西门最西侧大门进入左转直行80米,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,朝阳区
B0KAC5ZM82,中国石化汽车充电站(七彩充电站),116.507800,39.936730,石佛营101号七彩停车楼三层,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,姚家园,[],充电站,北京市
B0M69AA32A,中国石化汽车充电站(中国石化北苑充电站),116.424140,40.047054,来广营乡秋时街天九共享控股集团北50米墙内停车场,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,北京市
B0JBUGC7V4,中国石化汽车充电站(中国石化博大路充电站),116.472769,39.837650,十八里店乡东四环南路甲一号中国石化博大路加油站旁,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,小红门,[],充电站,北京市
B0MG14RWYZ,中国石化汽车充电站(中国石化地坛医院充电站),116.527265,40.022022,崔各庄乡首都医科大学附属北京地坛医院(东南门),95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,孙河,[],充电站,北京市
B0KU6B1SVW,中国石化汽车充电站(中国石化奥林匹克P2停车场充电站),116.387679,39.993433,天辰西路奥林匹克公园中心区水立方停车场,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,北京市
B0LKZNDHI0,中国石化汽车充电站(中国石化爱家商业大厦充电站),116.484970,39.959187,爱家商业大厦地面停车场(东风北桥地铁站B东北口步行80米),95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,亮马桥,[],充电站,朝阳区
B0MG04GH1B,中国石化汽车充电站(中国石化财满街充电站),116.534230,39.916897,高碑店乡朝阳路67号院财满街财经中心停车场,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,高碑店,[],充电站,北京市
B0LKC41IGB,中国石化汽车充电站(中国石化酒仙桥充电站),116.484520,39.967716,将台地区中国石化酒仙桥加油站,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,酒仙桥,[],充电站,北京市
B0MGCPE5SH,中国石化汽车充电站(八王坟长途车充电站),116.478630,39.902610,南磨房乡八王坟长途客运站阿尔萨办公楼,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,南磨房,[],充电站,北京市
B0KD0BY3GK,中国石化汽车充电站(塞纳河充电站),116.414970,40.054382,立水桥路8号塞纳河院内喆啡酒店,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,北京市
B0KRKB2FFC,中国石化汽车充电站(奥林匹克P5停车场充电站),116.398374,40.009224,奥运村街道科荟路33号奥林匹克森林公园P5停车场,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,北京市
B0KKDB3GZB,中国石化汽车充电站(孙河充电站),116.515193,40.044246,康营家园四期D区北门旁,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,朝阳区
B0JK0BIMKS,中国石化汽车充电站(小武基充电站),116.493021,39.863711,十八里店乡小武基路149号,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,十八里店,[],充电站,北京市
B0KA7Z4JJK,中国石化汽车充电站(平房桥充电站),116.540510,39.948050,平房乡平房路48号小狼国际停车场,4000826699,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,东坝,[],充电站,北京市
B0K2BB6N4F,中国石化汽车充电站(瑞安大厦充电站),116.459575,39.865925,十八里店乡东三环南路102号瑞安大厦,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,十里河,[],充电站,北京市
B0K2BB7A61,中国石化汽车充电站(财经中心充电站),116.537262,39.916794,高碑店乡朝阳路67号院财满街财经中心停车场,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,高碑店,[],充电站,北京市
B0LU3B8DZF,中国石化超级充电站(望京新城充电站),116.472263,40.000893,望京街道宏泰西街中国石化望京新城加油站,95105888,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,望京,[],充电站,朝阳区
B0MG7UHOP4,中电建千方超级充电站(北京水立方站),116.388419,39.991778,科荟路33号奥林匹克公园中心区西南角(地上),4006506518,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,北京市
B0MG7CI9SE,中电建千方超级充电站(奥林匹克中心区P4停车场站),116.399702,40.000801,北辰东路与大屯路交叉口西南角(地上),4006506518,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,北京市
B0HGJCJZB5,云快充汽车充电站(朝阳区来广营充电站),116.461174,40.024715,天来运停车场,4008288517,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,朝阳区
B0MGF44ILR,云快充汽车充电站(零点特区充电站),116.602321,39.899579,零点特区,15534861086,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,管庄,[],充电站,朝阳区
B0JU5RE97L,云快充超级充电站(三元桥超级充电站),116.459266,39.959765,三元桥(三元桥地铁站G口步行170米),4008288517,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,霄云路,[],充电站,朝阳区
B0L26DEMSA,云快充超级充电站(安心智途充电站),116.484840,40.041534,崔各庄乡奶东村启明星学校房屋西侧地面停车场,4008288517,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,朝阳区
B0MAO5J34C,云快充超级充电站(来广营大桥液冷超充站),116.463038,40.028309,"来广营大桥,来广营大桥桥下空间地面停车场",4008288517,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,朝阳区
B0MDF48G53,云快充超级充电站(芍药居北里充电站),116.431149,39.985931,芍药居北里梵茜儿轻奢造型沙龙北侧,15534861086,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,太阳宫村,[],充电站,朝阳区
B0H1NOD440,充电站,116.453458,39.920867,金桐西路与朝阳门外大街辅路交叉口西南40米,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,呼家楼,[],充电站,北京市
B0LK2XS773,北京智充新能源汽车充电站(Hi ZOOM超充站管庄瑞祥里),116.608894,39.911125,北京市管庄第二社区卫生服务中心西侧100米停车场,13121999950,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,管庄,[],充电站,朝阳区
B0IGN572UL,北京朝阳合生汇充电桩,116.478513,39.894489,九龙山合生汇地下停车场B3层A19区A-064(九龙山地铁站B东北口旁),[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,南磨房,[],充电站,朝阳区
B0L13U6Q2C,北京碧辟汽车充电站(国家体育场鸟巢),116.400260,39.989388,奥运村街道北辰东路12号,4006644086,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,北京市
B0FFHJJA1R,国家体育场北侧停车场充电站,116.395852,39.996995,国家体育场北路与湖景东路交叉口西南160米,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,朝阳区
B0FFL55CRU,国家电网充电站(北京欢乐谷),116.499423,39.865042,北京欢乐谷东门停车场(欢乐谷景区地铁站C东南口步行90米),18601376118,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,南磨房,[],充电站,朝阳区
B0G3TRQ1UE,国家电网汽车充电站(北京市朝阳区仰山公园北门公共),116.414258,40.021360,北五环仰山桥南侧仰山公园北门,18601376118,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,北京市
B0FFGG5WN7,国家电网汽车充电站(北京市朝阳区天雅古玩城公共),116.459782,39.870869,华威南路6号停车场(潘家园地铁站C2东南口步行480米),[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,十八里店,[],充电站,朝阳区
B0KK2R67H4,国家电网汽车充电站(北京市朝阳区姜庄湖智慧绿色超充港),116.433503,39.997122,小营北路6号,18601376118,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,小营,[],充电站,北京市
B0FFIMX94P,国家电网汽车充电站(北京市朝阳区康营小区),116.548321,40.037066,孙河乡康营家园13期东侧公共地面停车场,18601376118,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,孙河,[],充电站,朝阳区
B0FFJ2LLO1,国家电网汽车充电站(北京市朝阳区朝阳公园东5门),116.489053,39.944963,朝阳公园东5门地面停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,姚家园,[],充电站,朝阳区
B0G3TROL9T,国家电网汽车充电站(北京市朝阳区白家楼北门),116.544628,39.929532,高碑店乡高井村白家楼245号白家楼新村北地面停车场,18601376118,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,高碑店,[],充电站,朝阳区
B0FFHJJ96G,国家电网汽车充电站(北京市朝阳区蓝调庄园),116.614254,39.963901,蓝调喜庆文化创意园停车场,18601376118,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,北京市
B0L0RN3KNS,均悦充汽车充电站(十里河灯饰城),116.464970,39.863575,十里河灯饰城A座1F08-1,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,十里河,[],充电站,朝阳区
B0MB4BY6V8,壳牌充电超级充电站(壳牌充电北京朝阳合生国际花园地面快充站),116.458590,39.900430,双井街道广渠门外大街甲31号合生国际花园北侧停车场地内,4007160699,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,广渠门,[],充电站,朝阳区
B0L3UNFZTL,壳牌充电超级充电站(壳牌充电北京朝阳四元桥购物中心地面快充站),116.461680,39.977881,四元桥家乐福购物中心地面停车场,4007160699,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,望京,[],充电站,朝阳区
B0M69B8276,壳牌充电超级充电站(壳牌充电北京朝阳奥南5号B座地下快充站),116.406020,39.980830,和平街道安定路5号奥南5号大厦B座地下B2层停车场,4007160699,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,小关,[],充电站,朝阳区
B0MB4BY2AD,壳牌充电超级充电站(壳牌充电北京朝阳秀水街大厦地面快充站),116.449330,39.909927,"秀水东街8号,新秀水街商厦地面停车场西侧",4007160699,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,建外大街,[],充电站,朝阳区
B0I23L2DS3,壳牌汽车充电站(壳牌四元桥购物中心充电站),116.461717,39.978211,四元桥购物中心地面停车场,4000826699,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,望京,[],充电站,朝阳区
B0HB4R968H,奥动换电清河营D站,116.442544,40.048084,北苑东路辅路与清河营中街交叉口东40米,13522041667,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,朝阳区
B0LB6Y5572,小桔充电充电站(北京朝阳区九龙商厦充电站),116.475479,39.894193,双井街道东九路九龙商厦1幢,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,大望路,[],充电站,朝阳区
B0FFJS7Z33,小桔充电汽车充电站(Hi ZOOM充电站大黄庄桥北),116.543737,39.916405,朝阳路辅路大黄庄桥下空间停车场,13121999950,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,高碑店,[],充电站,朝阳区
B0M674V9J1,小桔充电汽车充电站(东枫国际体育园充电站),116.468240,39.934540,农展馆南路甲9号东枫国际体育园停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,团结湖,[],充电站,朝阳区
B0JRJ6CZJM,小桔充电汽车充电站(中石化龙禹E9创新工厂充电站),116.596777,39.883883,黑庄户乡康中街32号E9创新工场园区东南侧,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,朝阳区
B0LBTG049Z,小桔充电汽车充电站(中石化龙禹朝阳世茂大厦),116.471954,39.907282,郎园北门东侧天桥下入口右拐世贸大厦停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,大望路,[],充电站,朝阳区
B0K1UG8LOL,小桔充电汽车充电站(京能超级充电站中心路停车场站),116.529552,39.904246,高碑店乡惠河南街91号高碑店路近惠河南街东侧地面停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,高碑店,[],充电站,朝阳区
B0KR7GJZ6F,小桔充电汽车充电站(京能超级充电站高碑店第十七中陶家湾校区),116.533210,39.906473,高碑店乡了知学堂高碑店东区,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,高碑店,[],充电站,朝阳区
B0L104CIBC,小桔充电汽车充电站(优智·顺迈金钻充电站),116.461841,39.886801,劲松街道东三环南路乙52-2号顺迈金钻国际商务中心西1门,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,劲松,[],充电站,朝阳区
B0L3KPAUM0,小桔充电汽车充电站(优智黄渠充电站),116.565532,39.930168,平房乡定福庄路,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,常营,[],充电站,朝阳区
B0K324YXDR,小桔充电汽车充电站(劲松1号超级充电站),116.451641,39.885266,劲松街道全季酒店院内,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,劲松,[],充电站,朝阳区
B0FFMF7BXT,小桔充电汽车充电站(北京望京文化产业园充电站),116.479675,39.994186,望京街望京伯爵城中央公园进门左拐直行,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,望京,[],充电站,朝阳区
B0JKVDN5W6,小桔充电汽车充电站(北京朝阳CBD万达广场),116.473087,39.909367,建外街道建国路93号北京CBD万达广场地下停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,大望路,[],充电站,北京市
B0HGX4X86R,小桔充电汽车充电站(北京朝阳SOHO现代城停车楼),116.477137,39.906393,西大望路与现代城中路交叉口停车楼顶层,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,建外大街,[],充电站,北京市
B0IGYHGCLL,小桔充电汽车充电站(北京朝阳凯德汇新大厦),116.494151,39.916093,苏宁易购生活广场B3层停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,慈云寺,[],充电站,朝阳区
B0K3FDQSQ8,小桔充电汽车充电站(北京朝阳区898创新空间超充站),116.502185,39.956358,东风南路24号,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,姚家园,[],充电站,朝阳区
B0JBTP59QJ,小桔充电汽车充电站(北京朝阳区来广营地上停车场充电站),116.462190,40.025098,来广营北路一号地面停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,朝阳区
B0J6MRQG91,小桔充电汽车充电站(北京朝阳小悦中心),116.517928,39.935317,小悦中心广场地下一层,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,姚家园,[],充电站,朝阳区
B0G294MYTL,小桔充电汽车充电站(北京朝阳新源里),116.449239,39.949433,格纳斯大厦北侧地面停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,左家庄,[],充电站,朝阳区
B0JDMA39VL,小桔充电汽车充电站(北京朝阳金长安大厦),116.492043,39.898529,东四环中路82号,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,百子湾,[],充电站,朝阳区
B0KA5473D5,小桔充电汽车充电站(北京老故事五零三停车场充电站),116.383626,39.993344,亚运村街道安翔北路辅路老故事503文创园,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,北京市
B0LR54AIZ1,小桔充电汽车充电站(北京赛特停车场充电站),116.442024,39.907467,赛特购物中心地面停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,建外大街,[],充电站,朝阳区
B0M6BSGMIW,小桔充电汽车充电站(四元桥东坝河充电站),116.466030,39.971622,望京街道京密路27号中国石油东坝河加油站,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,太阳宫村,[],充电站,北京市
B0L2HRBL1J,小桔充电汽车充电站(四元桥顺峰顺景店充电站),116.461080,39.973373,曙光西路辅路与北四环东路辅路交叉口西南260米,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,太阳宫村,[],充电站,朝阳区
B0L36N911Q,小桔充电汽车充电站(天潮能充冠军城超充站),116.372490,40.001232,丰收物业集中办公区北门西110米,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,二里庄,[],充电站,朝阳区
B0LB7YEHJ0,小桔充电汽车充电站(姚家园808超级),116.520249,39.945559,姚家园北一路808号,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,姚家园,[],充电站,朝阳区
B0LRFN68Z4,小桔充电汽车充电站(朝阳区中国国际展览中心1号停车场超充站),116.445547,39.960789,静安西街与静安里中街交叉口东120米,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,国展,[],充电站,朝阳区
B0JUGDBF3Q,小桔充电汽车充电站(财满街锐城国际),116.531181,39.917228,高碑店乡美联同创健康服务中心医学采样财满街服务站锐城商场地面停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,高碑店,[],充电站,朝阳区
B0LDCPJ30K,小桔充电汽车充电站(都都快充东进国际超充站),116.494325,39.881639,南磨房乡东进国际地面停车场,4000610999,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,百子湾,[],充电站,北京市
B0G294N69V,小桔充电站(北京朝阳金盟大厦),116.423011,39.992275,小营路17号花间禅寺旁边地面停车场,[],汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,亚运村,[],充电站,朝阳区
B0IKF54D87,小鹏汽车充电站(北京西奥中心小鹏超充站),116.381350,40.001270,西奥中心地面停车场07(科学园南里中街入口),4007836688,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,朝阳区
B0KDT587WQ,广汽能源汽车充电站(广汽昊铂北京日坛国际贸易中心超充站),116.443244,39.920515,朝外街道南营房胡同日坛国际贸易中心地下停车场B2层,4006665330,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,朝外,[],充电站,朝阳区
B0IASLNC4D,开迈斯汽车充电站(北京市东风南路六号院站),116.503523,39.953735,东风6号地面停车场,4006657666,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,姚家园,[],充电站,北京市
B0I0HLSVDQ,开迈斯汽车充电站(北京市国家体育馆3号停车场站),116.387746,39.997471,天辰东路9号地面停车场15,4006657666,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,北京市
B0KUBPNPKA,捷顺充汽车充电站(超级饭电莱锦文创园站),116.496724,39.914735,八里庄街道黑松白鹿莱锦文化创意产业园,15533440024;4000826699,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,四惠,[],充电站,朝阳区
B0LR3CDRYP,新电途充电站(北京朝阳世茂工三二期电站),116.449304,39.935191,工人体育场北路13号世茂广场工三店B3层,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,三里屯,[],充电站,朝阳区
B0L3U4G6PR,新电途汽车充电站(优智顺迈金钻充电站),116.462092,39.886637,劲松街道北京维特奥医院顺迈金钻国际商务中心,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,双井,[],充电站,朝阳区
B0LUDM8USJ,新电途汽车充电站(北京朝阳华山谷超级充电站),116.599230,39.982330,金盏乡华山谷北京新头部企业街区,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,朝阳区
B0M60MM3W1,新电途汽车充电站(地坛医院兆瓦级充电站),116.527356,40.021956,地坛医院停车场,17777789893,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,孙河,[],充电站,朝阳区
B0L2UUEVUT,新电途汽车充电站(崔各庄·望悦国际·超快充站),116.490490,40.023430,来广营东路51号院·望悦国际社区北门·地下停车场B1层B区,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,朝阳区
B0M63585VH,新电途汽车充电站(工人体育场超充站),116.445617,39.928723,三里屯街道北京工人体育场北京工体富国海底世界,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,朝外,[],充电站,北京市
B0L2RMMAM2,新电途汽车充电站(智电时代清河营郊野公园充电站),116.442703,40.055783,来广营乡艾赛体育地面停车场(清河营地铁站B口步行480米),4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,朝阳区
B0MA5SO5VE,新电途汽车充电站(来广营大桥液冷超充站),116.463590,40.027950,来广营乡S11京承高速,13910228740,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,朝阳区
B0L0F54CQD,新电途汽车充电站(费家村充换电综合能源中心充电站),116.499345,40.022695,崔各庄乡来广营东路地面停车场,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,朝阳区
B0MAYR3BM9,新电途汽车充电站(里程宝郡王府充电站),116.484890,39.936740,麦子店街道康诺脊椎健康中心郡王府体育中心,4001100835,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,姚家园,[],充电站,朝阳区
B0G07NXFHV,昆仑网电汽车充电站(中国石油东坝智慧FUN充电站),116.540920,39.954357,平房路金隅汇景苑四区东50米,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,东坝,[],充电站,北京市
B0KBJ9F8EL,昆仑网电汽车充电站(中国石油亚投行充电站),116.387370,40.007334,天辰东路1号院亚洲金融大厦西侧,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,北京市
B0LB3G7CDW,昆仑网电汽车充电站(中国石油北京和颐至尊酒店超充站),116.490633,39.988193,酒仙桥北路和颐至尊酒店,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,大山子,[],充电站,朝阳区
B0L6U9SC1E,昆仑网电汽车充电站(中国石油北京国家速滑馆超级充电站),116.378909,40.018656,林萃路2号,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,北京市
B0L1APIWAY,昆仑网电汽车充电站(中国石油北京奥体公园16号充电站),116.399025,39.977543,北土城东路108号北土城公交站东侧停车场内,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,小关,[],充电站,北京市
B0LGSGYD3N,昆仑网电汽车充电站(中国石油北京望京北加油站充电站),116.485116,40.014173,服务区,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,望京,[],充电站,北京市
B0LGPGI88T,昆仑网电汽车充电站(中国石油北京望京南加油站充电站),116.482330,40.013817,服务区,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,来广营,[],充电站,北京市
B0LURP2LDH,昆仑网电汽车充电站(中国石油北京朝阳北苑路超充站),116.423270,40.043499,来广营地区北苑家园秋实街东侧绣菊园北区南侧停车场,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,立水桥,[],充电站,北京市
B0M6PPL45F,昆仑网电汽车充电站(中国石油北京朝阳垡头北里充电站),116.513102,39.867250,化工路68号,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,垡头,[],充电站,朝阳区
B0L2LPP4JC,昆仑网电汽车充电站(中国石油北京朝阳小红门充电站),116.473130,39.831920,小红门地区鸿博家园一区B区东1门西北80米,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,小红门,[],充电站,朝阳区
B0LK2PP7WH,昆仑网电汽车充电站(中国石油北京朝阳恒通商务园超充站),116.498100,39.978470,酒仙桥路10号恒通商务园P4停车场B33号楼旁,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,大山子,[],充电站,朝阳区
B0KRMP2D1D,昆仑网电汽车充电站(中国石油北京朝阳活力东方超充站),116.521680,39.940964,平房地区姚家园路甲一号活力东方购物广场停车场,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,姚家园,[],充电站,北京市
B0LR0PL6KY,昆仑网电汽车充电站(中国石油北京朝阳白家楼充电站),116.553900,39.925010,定福庄西路英郡西北侧约110米,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,定福庄,[],充电站,朝阳区
B0MB6UNGVW,昆仑网电汽车充电站(中国石油北京朝阳福泰中心充电站),116.465826,39.995746,广顺北大街33号院福泰中心停车场,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,望京,[],充电站,北京市
B0LUTP60KG,昆仑网电汽车充电站(中国石油北京电影学院文创园超充站),116.546710,39.935500,平房乡北京电影学院文创园平房园区,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,[],[],充电站,朝阳区
B0KAVP6XY1,昆仑网电汽车充电站(中国石油奥体中路充电站),116.401751,39.981335,奥体中路城奥大厦西北侧,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,小关,[],充电站,北京市
B0KBKP84JZ,昆仑网电汽车充电站(中国石油奥林匹克公园P4充电站),116.399634,40.000170,奥林匹克公园P4停车场(出入口),956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,北辰,[],充电站,北京市
B0JKCPFQSU,昆仑网电汽车充电站(中国石油安岛充电站),116.531280,40.038940,京密路与黄康路交叉口西南200米,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,孙河,[],充电站,朝阳区
B0L1YPDS05,昆仑网电汽车充电站(中石油昆仑网电六里屯文化中心充电站),116.507110,39.920330,六里屯街道文化服务中心十北文化空间,956100,汽车服务;充电站;充电站,011100,北京市,北京市,朝阳区,甘露园,[],充电站,朝阳区
