stationId,locationId,facilityType,station_name,address,device_count,open_time,update_time
101601,501601,2,昌平区·小桔充电汽车充电站(南郝庄),北京市北京市昌平区城北街道南郝庄路进停车场即到,4,00:00-24:00,2019/7/26
101602,501602,1,昌平区·小桔充电汽车充电站(南郝庄慢充站),北京市北京市昌平区南郝庄村,8,00:00-24:00,2019/7/26
101603,501603,4,昌平区·小桔充电汽车充电站(宝来电八仙庄超充站),北京市北京市昌平区天权路与天宣北街交叉口北60米,4,00:00-24:00,2019/7/26
101604,501604,1,昌平区·小桔充电汽车充电站(平西府充电站),北京市北京市昌平区北清路98号,6,00:00-24:00,2019/7/26
101605,501605,1,昌平区·小桔充电汽车充电站(燕丹慢充站),北京市北京市昌平区太平庄北街与七星路交叉口东南160米,2,00:00-24:00,2019/7/26
101606,501606,1,昌平区·小桔充电汽车充电站(特速冲燕丹超级充电站),北京市北京市昌平区北七家镇太平庄北街地面停车场,8,00:00-24:00,2019/7/26
101607,501607,2,昌平区·小桔充电汽车充电站(用电无忧龙锦二街),北京市北京市昌平区霍营街道龙锦二街龙锦二街-道路停车位变电站右侧,6,00:00-24:00,2019/7/26
101608,501608,2,昌平区·小桔充电汽车充电站(金河充电桩一期),北京市北京市昌平区沙河金河嘉苑小区西北100米(小大路南),2,00:00-24:00,2019/7/26
101609,501609,2,昌平区·小桔充电站(北京昌平店上村),北京市北京市昌平区店上村进门直行即到,6,00:00-24:00,2019/7/26
101610,501610,4,昌平区·小桔汽车充电站(京西速电液冷超充·白浮泉路),北京市北京市昌平区城南街道白浮泉路18号,1,00:00-24:00,2019/7/26
101611,501611,2,昌平区·小鹏超级充电站(小鹏S4超快充北京回龙观全季酒店站),北京市北京市昌平区龙泽园街道北京回龙观全季酒店(入口行知路),6,00:00-24:00,2019/7/26
101612,501612,2,昌平区·小鹏超级充电站(小鹏S4超快充北京天通苑太海路站),北京市北京市昌平区北七家镇太平庄北街地面停车场(入口太海路),1,00:00-24:00,2019/7/26
101613,501613,2,昌平区·小鹏超级充电站(小鹏S4超快充北京霍营地铁站),北京市北京市昌平区回龙观街道黄平路28号(入口黄平路),3,00:00-24:00,2019/7/26
101614,501614,4,昌平区·广汽能源汽车充电站(广汽能源北京昌平华星冰上运动中心,北京市北京市昌平区华星青少年冰上运动中心(沙河馆),1,00:00-24:00,2019/7/26
101615,501615,4,昌平区·广汽能源汽车充电站(广汽能源北京昌平君巢酒店超充站),北京市北京市昌平区海白路与立汤路交叉口东南140米,2,00:00-24:00,2019/7/26
101616,501616,4,昌平区·广汽能源汽车充电站(广汽能源北京昌平碧水大厦超充站),北京市北京市昌平区沙河镇如家商旅酒店(北京碧水庄园朱辛庄地铁站店)喆啡酒店,6,00:00-24:00,2019/7/26
101617,501617,4,昌平区·广汽能源汽车充电站(广汽能源北京昌平马池口北小营超充,北京市北京市昌平区杰俊旅社,8,00:00-24:00,2019/7/26
101618,501618,2,昌平区·开迈斯汽车充电站(北京市昌平区气象科技园站站),北京市北京市昌平区城北街道G6中国气象科技园地面停车场,6,00:00-24:00,2019/7/26
101619,501619,4,昌平区·恒华超级充电站(北京超极合生汇超充站·华为超充技术支,北京市北京市昌平区生命科学园地铁站超级合生汇B3停车场E区E7,3,00:00-24:00,2019/7/26
101620,501620,2,昌平区·新电途汽车充电站(中研旗航修正产业园超级充电站),"北京市北京市昌平区北七家镇郑上路,修正产业园",1,00:00-24:00,2019/7/26
101621,501621,3,昌平区·新电途汽车充电站(中研旗航北控科技大厦充电站),北京市北京市昌平区白浮泉路10号地面停车场,6,00:00-24:00,2019/7/26
101622,501622,4,昌平区·新电途汽车充电站(优速得悦荟湾超充站),北京市北京市昌平区优速得悦荟湾超充站,4,00:00-24:00,2019/7/26
101623,501623,2,昌平区·新电途汽车充电站(北京特充天通苑北充电站),北京市北京市昌平区天通苑生态休闲公园东南门停车场,2,00:00-24:00,2019/7/26
101624,501624,3,昌平区·新电途汽车充电站(北京特充未来科学城充电站),北京市北京市昌平区未来科学城融尚未来岭上东路6号院地上停车场,12,00:00-24:00,2019/7/26
101625,501625,2,昌平区·新电途汽车充电站(未来科学城北七家充电站),北京市北京市昌平区未来科学城北七家充电站,6,00:00-24:00,2019/7/26
101626,501626,4,昌平区·新电途汽车充电站(橡树园回龙观超充站北京昌平回龙观联,北京市北京市昌平区龙泽园街道中国联通回龙观营业厅(南1门)中国联通,1,00:00-24:00,2019/7/26
101627,501627,3,昌平区·昆仑网电汽车充电站(中国石油北京昌平区平西府充电站),北京市北京市昌平区北七家农商行平西府分理处内停车场,4,00:00-24:00,2019/7/26
101628,501628,1,昌平区·昆仑网电汽车充电站(中国石油北京昌平沙河地铁充电站),北京市北京市昌平区沙河镇于辛庄路天利和家园南100米,10,00:00-24:00,2019/7/26
101629,501629,2,昌平区·昆仑网电汽车充电站(中国石油北京昌平温德姆酒店充电站,北京市北京市昌平区昌平路319号北京龙城华美达酒店停车场,1,00:00-24:00,2019/7/26
101630,501630,3,昌平区·昆仑网电汽车充电站(中国石油北京昌平简式充电站),北京市北京市昌平区简式国际汽车设计(北京)有限公司园区内,3,00:00-24:00,2019/7/26
101631,501631,4,昌平区·昆仑网电汽车充电站(中国石油北京昌平西关环岛超充站),北京市北京市昌平区S216路侧停车场,1,00:00-24:00,2019/7/26
101632,501632,4,昌平区·昆仑网电汽车充电站(中国石油昌平北清路王府街超充站),北京市北京市昌平区北清路422号,2,00:00-24:00,2019/7/26
101633,501633,2,昌平区·昆仑网电汽车充电站(中国石油碧肯山充电站),北京市北京市昌平区顺沙路与顺驰南路交叉路口林溪物业侧停车场,1,00:00-24:00,2019/7/26
101634,501634,2,昌平区·星星充电汽车充电站(昌平-且亭山水酒店),北京市北京市昌平区朝凤北路8号地面停车场,1,00:00-24:00,2019/7/26
101635,501635,2,昌平区·星星充电汽车充电站(星星充电-中国电子昌平科技园公共,北京市北京市昌平区城南街道中国电子昌平科技园,3,00:00-24:00,2019/7/26
101636,501636,3,昌平区·星星充电汽车充电站(泰康研修院),北京市北京市昌平区史各庄街道生命科学园西路12号中关村生命科学园地下停车场B2,1,00:00-24:00,2019/7/26
101637,501637,2,昌平区·极氪能源汽车充电站(北京中联万家超市昌平店极充站),北京市北京市昌平区北七家镇东沙各庄村东北路5号中联万家超市地面停车位023号车位对面,2,00:00-24:00,2019/7/26
101638,501638,3,昌平区·极氪能源超级充电站(北京首开LONG街极充站),北京市北京市昌平区龙锦二街与霍营西路交叉口南320米首开LONG街地下停车场负一层013-017号车位,3,00:00-24:00,2019/7/26
101639,501639,2,昌平区·比亚迪闪充汽车充电站(北京昌平南郝庄),北京市北京市昌平区城北街道南郝庄路进停车场即到,1,00:00-24:00,2019/7/26
101640,501640,2,昌平区·比亚迪闪充汽车充电站(北京昌平霍营地铁站车联网),北京市北京市昌平区回龙观街道黄平路28号(入口黄平路),2,00:00-24:00,2019/7/26
101641,501641,2,昌平区·比亚迪闪充汽车充电站(北京昌平龙锦二街龙锦苑),北京市北京市昌平区霍营街道龙锦二街56号,4,00:00-24:00,2019/7/26
101642,501642,2,昌平区·比亚迪闪充汽车充电站(方程豹北京环耀之光4S店),北京市北京市昌平区北七家镇立汤路70号北辰亚运村汽车交易市场,2,00:00-24:00,2019/7/26
101643,501643,2,昌平区·比亚迪闪充汽车充电站(比亚迪北京润迪4S店),北京市北京市昌平区城北街道八达岭高速路西西关加油站北侧3号,3,00:00-24:00,2019/7/26
101644,501644,1,昌平区·比亚迪闪充汽车充电站(比亚迪北京润迪海洋4S店),北京市北京市昌平区北七家镇平西府派出所户籍室未来科学城(建设中),3,00:00-24:00,2019/7/26
101645,501645,2,昌平区·比亚迪闪充汽车充电站(比亚迪北京瑞鹏之星4S店),北京市北京市昌平区北七家镇立汤路107号,1,00:00-24:00,2019/7/26
101646,501646,2,昌平区·比亚迪闪充汽车充电站(腾势北京和谐跃腾中心),北京市北京市昌平区G6辅路与南郝庄路交叉口西100米,6,00:00-24:00,2019/7/26
101647,501647,1,昌平区·比亚迪闪充汽车充电站(闪充北京乐华仕健康产业园充电站,北京市北京市昌平区城南街道振兴路38号乐华仕健康产业园,1,00:00-24:00,2019/7/26
101648,501648,2,昌平区·汽车充电站(人保昌平站),北京市北京市昌平区中国人民财产保险股份有限公司昌平支公司地面停车场,10,00:00-24:00,2019/7/26
101649,501649,2,昌平区·汽车充电站(公共站昌平区京电博源西贯市村南街停车场优,北京市北京市昌平区阳坊镇西贯市村南街停车场,2,00:00-24:00,2019/7/26
101650,501650,1,昌平区·汽车充电站(特来电北京华联商厦天通苑店),北京市北京市昌平区华联商厦B2停车场内,2,00:00-24:00,2019/7/26
101651,501651,2,昌平区·汽车充电站(百葛服务区),北京市北京市昌平区白浮南桥与满白路交叉口南240米,10,00:00-24:00,2019/7/26
101652,501652,2,昌平区·汽车充电站(首发能源京承高速土沟服务区进京方向站),北京市北京市昌平区未来科学城土沟服务区西侧,10,00:00-24:00,2019/7/26
101653,501653,2,昌平区·汽车换电站(北京方向S11京承高速土沟服务区蔚来换电,北京市北京市昌平区未来科学城东路与英才北一街交叉口东120米,4,00:00-24:00,2019/7/26
101654,501654,3,昌平区·滴滴充电汽车充电站(中石化龙禹昌平温都水城充电站),北京市北京市昌平区北七家镇温都水城旅游景区,4,00:00-24:00,2019/7/26
101655,501655,3,昌平区·滴滴充电汽车充电站(云和桥昌平三合庄充电站),北京市北京市昌平区三合庄西路102号院地面停车场北侧,3,00:00-24:00,2019/7/26
101656,501656,3,昌平区·滴滴充电汽车充电站(京供华商回龙观街道南充电站),北京市北京市昌平区回龙观街道金榜园西侧路,4,00:00-24:00,2019/7/26
101657,501657,4,昌平区·滴滴充电汽车充电站(京供华商百泉庄超充站),北京市北京市昌平区云快充汽车充电站(京供华商百泉庄充电站),1,00:00-24:00,2019/7/26
101658,501658,2,昌平区·滴滴充电汽车充电站(京供华商百泉花园充电站),北京市北京市昌平区马池口镇济泉慧康艾灸养生馆百泉庄旗舰店百泉花园,6,00:00-24:00,2019/7/26
101659,501659,2,昌平区·滴滴充电汽车充电站(北京市昌平区北七家镇八仙庄北大街,北京市北京市昌平区北七家镇八曹路未来科学城(建设中),8,00:00-24:00,2019/7/26
101660,501660,2,昌平区·滴滴充电汽车充电站(北京快充无忧七间房充电站),北京市北京市昌平区南口镇雪山北路,4,00:00-24:00,2019/7/26
101661,501661,1,昌平区·滴滴充电汽车充电站(北京昌平住总万科天地充电站),北京市北京市昌平区沙河镇TBD新五街商业中心TBD住总万科天地安居路7号院地下,1,00:00-24:00,2019/7/26
101662,501662,4,昌平区·滴滴充电汽车充电站(北京霍营地铁站充电站),北京市北京市昌平区回龙观街道北京收乐吧停车场管理有限公司从黄平路进入道闸后向左前方直行从黄平路进入道闸后向左前方直行,2,00:00-24:00,2019/7/26
101663,501663,4,昌平区·滴滴充电汽车充电站(回龙观体育文化公园超充站),"北京市北京市昌平区龙泽园街道龙腾街龙腾街-道路停车位在B1层C区,停车场出口处",2,00:00-24:00,2019/7/26
101664,501664,4,昌平区·滴滴充电汽车充电站(宝来电八仙庄超充站),北京市北京市昌平区北七家镇天权路未来科学城(建设中)进入道闸左转,2,00:00-24:00,2019/7/26
101665,501665,4,昌平区·滴滴充电汽车充电站(宝来电宏福超充站),北京市北京市昌平区北七家镇未来科学城(建设中)进入路口后直行140米右转后直,1,00:00-24:00,2019/7/26
101666,501666,2,昌平区·滴滴充电汽车充电站(港龙商业中心回龙观西大街店充电站,北京市北京市昌平区港龙商业中心1段店(回龙观西大街地铁站A1口步行120米),1,00:00-24:00,2019/7/26
101667,501667,2,昌平区·滴滴充电汽车充电站(用电无忧大东流充电站),北京市北京市昌平区小汤山镇秦北路,2,00:00-24:00,2019/7/26
101668,501668,2,昌平区·滴滴充电汽车充电站(鲲鹏天通苑充电站),北京市北京市昌平区天通苑北街道太平庄北街,6,00:00-24:00,2019/7/26
101669,501669,2,昌平区·燕丹村西七星路旁电瓶车充电桩,北京市北京市昌平区七星路44号,8,00:00-24:00,2019/7/26
101670,501670,2,昌平区·特斯拉超级充电站(北京北郝庄停车场),北京市北京市昌平区南北庄路106号,3,00:00-24:00,2019/7/26
101671,501671,1,昌平区·特斯拉超级充电站(北京市太平庄停车场),北京市北京市昌平区太平庄中街1号,6,00:00-24:00,2019/7/26
101672,501672,3,昌平区·特斯拉超级充电站(北京白各庄停车场),北京市北京市昌平区沙河镇白各庄新村大酒店南邻1-1号地面停车场,6,00:00-24:00,2019/7/26
101673,501673,3,昌平区·特斯拉超级充电站(北京碧桂园九华山庄),北京市北京市昌平区顺沙路75号九华山庄16区九华山庄国际会展中心大酒店东侧地上停车场,8,00:00-24:00,2019/7/26
101674,501674,4,昌平区·特斯拉超级充电站(泰康研修院),北京市北京市昌平区中关村生命科学园科学园路12号地下B2-C区,3,00:00-24:00,2019/7/26
101675,501675,2,昌平区·特来电汽车充电站(住总衡其西三旗智能充电站),北京市北京市昌平区回龙观街道住总·旗胜家园(北一区),1,00:00-24:00,2019/7/26
101676,501676,2,昌平区·特来电汽车充电站(北京九华山庄),北京市北京市昌平区九华山庄内九华国际会展中心-A座西南135M,1,00:00-24:00,2019/7/26
101677,501677,3,昌平区·特来电汽车充电站(国华温榆河公园未来智谷充电站65号,北京市北京市昌平区蓬莱苑南街1号院北七家镇鲁疃东路北京温榆河公园内(北侧),1,00:00-24:00,2019/7/26
101678,501678,2,昌平区·特来电汽车充电站(国华温榆河公园未来智谷充电站69号,北京市北京市昌平区英才南一街3号院北七家镇鲁疃东路北京温榆河公园内(北侧),2,00:00-24:00,2019/7/26
101679,501679,4,昌平区·特来电汽车充电站(国华温榆河公园未来智谷充电站71号,北京市北京市昌平区七北路7号北七家镇七北南路北京温榆河公园·未来智谷内(西侧),1,00:00-24:00,2019/7/26
101680,501680,2,昌平区·特来电汽车充电站(国华温榆河公园未来智谷充电站72号,北京市北京市昌平区七北路7号,3,00:00-24:00,2019/7/26
101681,501681,1,昌平区·特来电汽车充电站(昌平区路劲世界广场充电站),北京市北京市昌平区南邵镇景荣街4号路劲世界城3期,1,00:00-24:00,2019/7/26
101682,501682,2,昌平区·特来电汽车充电站(沙河充电基地),北京市北京市昌平区沙河镇巩华城大街88号水工机械厂(东门进),3,00:00-24:00,2019/7/26
101683,501683,1,昌平区·特来电汽车充电站(燕丹充电站),北京市北京市昌平区北七家镇太海路地面停车场,2,00:00-24:00,2019/7/26
101684,501684,1,昌平区·特来电汽车充电站(特来电北京沙河北大桥超级充电站),北京市北京市昌平区沙河镇水工机械厂院内(进京方向沙河北大桥公交站),8,00:00-24:00,2019/7/26
101685,501685,2,昌平区·特来电目的地充电站(观山楼充电站),北京市北京市昌平区南涧路11号南口镇北京宝隆联合经贸有限公司北京警察学院,8,00:00-24:00,2019/7/26
101686,501686,2,昌平区·特来电超级充电站(特来电北京市昌平区-龙德广场充电站,北京市北京市昌平区龙德广场东出入口西北60米,3,00:00-24:00,2019/7/26
101687,501687,4,昌平区·理想充电站(理想城市超充站北京昌平区北七家镇燕丹站),北京市北京市昌平区北七家镇太平庄北街地面停车场,8,00:00-24:00,2019/7/26
101688,501688,4,昌平区·理想汽车超级充电站(理想超充站北京宏福大厦),北京市北京市昌平区宏福大厦西侧停车场,8,00:00-24:00,2019/7/26
101689,501689,4,昌平区·理想超级充电站(理想5C超充站京礼高速上店服务区北京,北京市北京市昌平区上店服务区,2,00:00-24:00,2019/7/26
101690,501690,4,昌平区·理想超级充电站(理想5C超充站京礼高速上店服务区崇礼,北京市北京市昌平区上店服务区,6,00:00-24:00,2019/7/26
101691,501691,4,昌平区·理想超级充电站(理想5C超充站大广高速土沟服务区广州,北京市北京市昌平区土沟服务区,2,00:00-24:00,2019/7/26
101692,501692,1,昌平区·电动车充电站,北京市北京市昌平区北街家园一区附近,6,00:00-24:00,2019/7/26
101693,501693,2,昌平区·绿行汽车充电站(未来城汽车充电站),北京市北京市昌平区小汤山镇温榆河滨水绿道未来科学城,3,00:00-24:00,2019/7/26
101694,501694,4,昌平区·能加超充超级充电站(昌平乐多港万达超充站·华为超充技,北京市北京市昌平区万达广场南侧地面停车场,12,00:00-24:00,2019/7/26
101695,501695,4,昌平区·茂电·顺顺充超级充电站(松兰堡街超充站·华为超充技术,北京市北京市昌平区沙河镇百沙路318号未来科学城,8,00:00-24:00,2019/7/26
101696,501696,2,昌平区·蔚景云汽车充电站(云和桥龙湖冠寓生命科学园充电站),北京市北京市昌平区回龙观街道龙湖冠寓(北京生命科学园店),2,00:00-24:00,2019/7/26
101697,501697,2,昌平区·蔚来换电站(北京天通苑北站),北京市北京市昌平区太平庄北街3-1-037号,1,00:00-24:00,2019/7/26
101698,501698,2,昌平区·蔚来换电站G6京藏高速百葛服务区北京方向,北京市北京市昌平区G6京藏高速百葛服务区进京方向,6,00:00-24:00,2019/7/26
101699,501699,2,昌平区·蔚来换电站S3801京礼高速上店服务区崇礼方向,北京市北京市昌平区昌流路8号S3801京礼高速上店服务区崇礼方向,10,00:00-24:00,2019/7/26
101700,501700,1,昌平区·蔚来能源超级充电站(北京小汤山富来宫温泉山庄),北京市北京市昌平区小汤山镇大柳树环岛北200米,2,00:00-24:00,2019/7/26
101701,501701,2,昌平区·蔚来能源超级充电站(北京方向S11京承高速土沟服务区,北京市北京市昌平区土沟服务区,1,00:00-24:00,2019/7/26
101702,501702,4,昌平区·蔚来超充站G6京藏高速百葛服务区,北京市北京市昌平区百葛服务区(进京方向),1,00:00-24:00,2019/7/26
101703,501703,2,昌平区·逸安启超级充电站(北京超极合生汇),"北京市北京市昌平区回龙观北清路1号昌平超极合生汇东区地下LG3层,H区H25-H31车位,靠近H1扶梯厅和C3客梯",4,00:00-24:00,2019/7/26
101704,501704,2,昌平区·隆瑞三优汽车充电站(隆瑞三优龙锦苑充电站快充站),北京市北京市昌平区龙锦苑公交场站东侧停车场,6,00:00-24:00,2019/7/26
101705,501705,3,昌平区·隆瑞三优超级充电站(丈头超级充电站),北京市北京市昌平区丈头村559路公交场站,8,00:00-24:00,2019/7/26
101706,501706,1,昌平区·首发能源充电站(京承高速土沟服务区出京方向),北京市北京市昌平区S11京承高速入口与S11京承高速出口交叉口北200米,1,00:00-24:00,2019/7/26
101707,501707,3,昌平区·首发能源充电站(京藏高速百葛服务区进京),北京市北京市昌平区在百葛服务区(京藏高速北京方向)附近,8,00:00-24:00,2019/7/26
101708,501708,2,昌平区·驴充充汽车充电站(大辛峰汽车充电站对外开放),北京市北京市昌平区崔村镇X012(崔阿路)驴充充充电站(大辛峰村),1,00:00-24:00,2019/7/26
101709,501709,3,昌平区·鲲鹏祥瑞东沙各庄汽车充电站,北京市北京市昌平区立汤路367号,3,00:00-24:00,2019/7/26
101710,501710,4,昌平区·鲲鹏祥瑞北郝庄充电站,北京市北京市昌平区南北庄路106号地面停车场,2,00:00-24:00,2019/7/26
101711,501711,2,昌平区·鲲鹏祥瑞裕祥社区汽车充电站,北京市北京市昌平区城北街道裕祥小区地面停车场,1,00:00-24:00,2019/7/26
101712,501712,4,朝阳区·Hi ZOOM汽车充电站(Hi ZOOM超充站管庄瑞,北京市北京市朝阳区管庄第二社区卫生服务中心西侧100米停车场,4,00:00-24:00,2019/7/26
101713,501713,1,朝阳区·K充电汽车充电站(王四营北路充电站),北京市北京市朝阳区观音堂桥东(王四营北路),3,00:00-24:00,2019/7/26
101714,501714,2,朝阳区·K充电汽车充电站(金盏充电站),北京市北京市朝阳区金盏乡深林公园东1号,6,00:00-24:00,2019/7/26
101715,501715,2,朝阳区·PP充电汽车充电站(皮村),北京市北京市朝阳区皮村路777号,4,00:00-24:00,2019/7/26
101716,501716,1,朝阳区·bp pulse汽车充电站(北京城环城汽配城),北京市北京市朝阳区城环城国际汽配城35号楼停车场,2,00:00-24:00,2019/7/26
101717,501717,3,朝阳区·i换电.北京朝阳区奥动换电来广营北站,北京市北京市朝阳区来广营北路1号,2,00:00-24:00,2019/7/26
101718,501718,1,朝阳区·万城万充汽车充电站(华声国际大厦充电站),北京市北京市朝阳区华声国际大厦停车场,2,00:00-24:00,2019/7/26
101719,501719,2,朝阳区·中化新能源汽车充换电站(北京奥森北园西门充换电站),北京市北京市朝阳区奥运村街道黑泉路奥林匹克森林公园北园西门最西侧大门进入左转直行80米,2,00:00-24:00,2019/7/26
101720,501720,2,朝阳区·中国石化汽车充电站(七彩充电站),北京市北京市朝阳区石佛营101号七彩停车楼三层,4,00:00-24:00,2019/7/26
101721,501721,3,朝阳区·中国石化汽车充电站(中国石化北苑充电站),北京市北京市朝阳区来广营乡秋时街天九共享控股集团北50米墙内停车场,2,00:00-24:00,2019/7/26
101722,501722,2,朝阳区·中国石化汽车充电站(中国石化博大路充电站),北京市北京市朝阳区十八里店乡东四环南路甲一号中国石化博大路加油站旁,6,00:00-24:00,2019/7/26
101723,501723,2,朝阳区·中国石化汽车充电站(中国石化地坛医院充电站),北京市北京市朝阳区崔各庄乡首都医科大学附属北京地坛医院(东南门),8,00:00-24:00,2019/7/26
101724,501724,3,朝阳区·中国石化汽车充电站(中国石化奥林匹克P2停车场充电站,北京市北京市朝阳区天辰西路奥林匹克公园中心区水立方停车场,1,00:00-24:00,2019/7/26
101725,501725,2,朝阳区·中国石化汽车充电站(中国石化爱家商业大厦充电站),北京市北京市朝阳区爱家商业大厦地面停车场(东风北桥地铁站B东北口步行80米),8,00:00-24:00,2019/7/26
101726,501726,3,朝阳区·中国石化汽车充电站(中国石化财满街充电站),北京市北京市朝阳区高碑店乡朝阳路67号院财满街财经中心停车场,3,00:00-24:00,2019/7/26
101727,501727,2,朝阳区·中国石化汽车充电站(中国石化酒仙桥充电站),北京市北京市朝阳区将台地区中国石化酒仙桥加油站,1,00:00-24:00,2019/7/26
101728,501728,3,朝阳区·中国石化汽车充电站(八王坟长途车充电站),北京市北京市朝阳区南磨房乡八王坟长途客运站阿尔萨办公楼,6,00:00-24:00,2019/7/26
101729,501729,2,朝阳区·中国石化汽车充电站(塞纳河充电站),北京市北京市朝阳区立水桥路8号塞纳河院内喆啡酒店,6,00:00-24:00,2019/7/26
101730,501730,3,朝阳区·中国石化汽车充电站(奥林匹克P5停车场充电站),北京市北京市朝阳区奥运村街道科荟路33号奥林匹克森林公园P5停车场,4,00:00-24:00,2019/7/26
101731,501731,2,朝阳区·中国石化汽车充电站(孙河充电站),北京市北京市朝阳区康营家园四期D区北门旁,3,00:00-24:00,2019/7/26
101732,501732,1,朝阳区·中国石化汽车充电站(小武基充电站),北京市北京市朝阳区十八里店乡小武基路149号,4,00:00-24:00,2019/7/26
101733,501733,3,朝阳区·中国石化汽车充电站(平房桥充电站),北京市北京市朝阳区平房乡平房路48号小狼国际停车场,1,00:00-24:00,2019/7/26
101734,501734,2,朝阳区·中国石化汽车充电站(瑞安大厦充电站),北京市北京市朝阳区十八里店乡东三环南路102号瑞安大厦,3,00:00-24:00,2019/7/26
101735,501735,1,朝阳区·中国石化汽车充电站(财经中心充电站),北京市北京市朝阳区高碑店乡朝阳路67号院财满街财经中心停车场,6,00:00-24:00,2019/7/26
101736,501736,2,朝阳区·中国石化超级充电站(望京新城充电站),北京市北京市朝阳区望京街道宏泰西街中国石化望京新城加油站,6,00:00-24:00,2019/7/26
101737,501737,3,朝阳区·中电建千方超级充电站(北京水立方站),北京市北京市朝阳区科荟路33号奥林匹克公园中心区西南角(地上),10,00:00-24:00,2019/7/26
101738,501738,3,朝阳区·中电建千方超级充电站(奥林匹克中心区P4停车场站),北京市北京市朝阳区北辰东路与大屯路交叉口西南角(地上),2,00:00-24:00,2019/7/26
101739,501739,2,朝阳区·云快充汽车充电站(朝阳区来广营充电站),北京市北京市朝阳区天来运停车场,8,00:00-24:00,2019/7/26
101740,501740,2,朝阳区·云快充汽车充电站(零点特区充电站),北京市北京市朝阳区零点特区,2,00:00-24:00,2019/7/26
101741,501741,2,朝阳区·云快充超级充电站(三元桥超级充电站),北京市北京市朝阳区三元桥(三元桥地铁站G口步行170米),2,00:00-24:00,2019/7/26
101742,501742,2,朝阳区·云快充超级充电站(安心智途充电站),北京市北京市朝阳区崔各庄乡奶东村启明星学校房屋西侧地面停车场,1,00:00-24:00,2019/7/26
101743,501743,4,朝阳区·云快充超级充电站(来广营大桥液冷超充站),"北京市北京市朝阳区来广营大桥,来广营大桥桥下空间地面停车场",4,00:00-24:00,2019/7/26
101744,501744,2,朝阳区·云快充超级充电站(芍药居北里充电站),北京市北京市朝阳区芍药居北里梵茜儿轻奢造型沙龙北侧,4,00:00-24:00,2019/7/26
101745,501745,2,朝阳区·充电站,北京市北京市朝阳区金桐西路与朝阳门外大街辅路交叉口西南40米,3,00:00-24:00,2019/7/26
101746,501746,4,朝阳区·北京智充新能源汽车充电站(Hi ZOOM超充站管庄瑞,北京市北京市朝阳区北京市管庄第二社区卫生服务中心西侧100米停车场,3,00:00-24:00,2019/7/26
101747,501747,3,朝阳区·北京朝阳合生汇充电桩,北京市北京市朝阳区九龙山合生汇地下停车场B3层A19区A-064(九龙山地铁站B东北口旁),1,00:00-24:00,2019/7/26
101748,501748,1,朝阳区·北京碧辟汽车充电站(国家体育场鸟巢),北京市北京市朝阳区奥运村街道北辰东路12号,1,00:00-24:00,2019/7/26
101749,501749,4,朝阳区·国家体育场北侧停车场充电站,北京市北京市朝阳区国家体育场北路与湖景东路交叉口西南160米,2,00:00-24:00,2019/7/26
101750,501750,2,朝阳区·国家电网充电站(北京欢乐谷),北京市北京市朝阳区北京欢乐谷东门停车场(欢乐谷景区地铁站C东南口步行90米),2,00:00-24:00,2019/7/26
101751,501751,4,朝阳区·国家电网汽车充电站(北京市朝阳区仰山公园北门公共),北京市北京市朝阳区北五环仰山桥南侧仰山公园北门,1,00:00-24:00,2019/7/26
101752,501752,2,朝阳区·国家电网汽车充电站(北京市朝阳区天雅古玩城公共),北京市北京市朝阳区华威南路6号停车场(潘家园地铁站C2东南口步行480米),10,00:00-24:00,2019/7/26
101753,501753,4,朝阳区·国家电网汽车充电站(北京市朝阳区姜庄湖智慧绿色超充港,北京市北京市朝阳区小营北路6号,4,00:00-24:00,2019/7/26
101754,501754,2,朝阳区·国家电网汽车充电站(北京市朝阳区康营小区),北京市北京市朝阳区孙河乡康营家园13期东侧公共地面停车场,2,00:00-24:00,2019/7/26
101755,501755,2,朝阳区·国家电网汽车充电站(北京市朝阳区朝阳公园东5门),北京市北京市朝阳区朝阳公园东5门地面停车场,2,00:00-24:00,2019/7/26
101756,501756,3,朝阳区·国家电网汽车充电站(北京市朝阳区白家楼北门),北京市北京市朝阳区高碑店乡高井村白家楼245号白家楼新村北地面停车场,2,00:00-24:00,2019/7/26
101757,501757,1,朝阳区·国家电网汽车充电站(北京市朝阳区蓝调庄园),北京市北京市朝阳区蓝调喜庆文化创意园停车场,1,00:00-24:00,2019/7/26
101758,501758,3,朝阳区·均悦充汽车充电站(十里河灯饰城),北京市北京市朝阳区十里河灯饰城A座1F08-1,4,00:00-24:00,2019/7/26
101759,501759,2,朝阳区·壳牌充电超级充电站(壳牌充电北京朝阳合生国际花园地面,北京市北京市朝阳区双井街道广渠门外大街甲31号合生国际花园北侧停车场地内,12,00:00-24:00,2019/7/26
101760,501760,2,朝阳区·壳牌充电超级充电站(壳牌充电北京朝阳四元桥购物中心地,北京市北京市朝阳区四元桥家乐福购物中心地面停车场,3,00:00-24:00,2019/7/26
101761,501761,2,朝阳区·壳牌充电超级充电站(壳牌充电北京朝阳奥南5号B座地下,北京市北京市朝阳区和平街道安定路5号奥南5号大厦B座地下B2层停车场,3,00:00-24:00,2019/7/26
101762,501762,2,朝阳区·壳牌充电超级充电站(壳牌充电北京朝阳秀水街大厦地面快,"北京市北京市朝阳区秀水东街8号,新秀水街商厦地面停车场西侧",1,00:00-24:00,2019/7/26
