sessionId,kwhTotal,charging_fees,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
900122617,7.45,0.58,0015-09-18 15:43:51,0015-09-18 19:10:23,15,19,3.442424,Fri,android,81375624,102937,502937,1,2,0,0,0,0,1,0,0
900122625,5.23,0.00,0015-05-31 09:41:18,0015-05-31 14:05:49,9,14,4.408795,Sun,ios,85580550,101314,501314,1,2,0,0,0,0,0,0,1
900122627,5.20,0.59,0015-04-05 23:18:43,0015-04-05 23:24:43,23,23,0.100000,Sun,ios,10909503,102314,502314,1,2,0,0,0,0,0,0,1
900122633,3.60,0.26,0015-06-18 14:31:53,0015-06-18 16:22:01,14,16,1.835579,Thurs,android,46009656,101674,501674,1,4,0,0,0,1,0,0,0
900122641,6.91,0.00,0015-03-20 13:36:26,0015-03-20 18:28:36,13,18,4.869716,Fri,ios,81295434,100699,500699,1,4,0,0,0,0,1,0,0
900122648,0.30,0.00,0015-05-30 14:51:57,0015-05-30 17:36:46,14,17,2.747170,Sat,ios,29309940,101576,501576,0,2,0,0,0,0,0,1,0
900122654,7.88,0.00,0015-07-06 10:03:44,0015-07-06 14:34:41,10,14,4.515907,Mon,ios,98306272,101648,501648,0,2,1,0,0,0,0,0,0
900122657,9.15,1.37,0014-12-27 09:35:33,0014-12-27 11:34:16,9,11,1.978813,Sat,ios,21046534,100836,500836,1,2,0,0,0,0,0,1,0
900122660,6.28,0.64,0015-01-03 08:08:26,0015-01-03 09:26:19,8,9,1.298198,Sat,ios,14260257,102486,502486,0,1,0,0,0,0,0,1,0
900122668,4.35,0.00,0015-01-28 23:06:08,0015-01-29 03:17:07,23,3,4.183312,Wed,ios,98936628,101529,501529,0,2,0,0,1,0,0,0,0
900122675,7.32,0.27,0015-06-13 11:02:08,0015-06-13 15:27:15,11,15,4.418624,Sat,ios,90865006,102187,502187,1,2,0,0,0,0,0,1,0
900122677,4.01,0.00,0015-02-05 10:39:19,0015-02-05 14:20:47,10,14,3.691115,Thurs,ios,54832140,102782,502782,1,2,0,0,0,1,0,0,0
900122683,8.49,0.00,0015-07-02 11:30:10,0015-07-02 15:33:12,11,15,4.050793,Thurs,ios,83418097,100957,500957,1,2,0,0,0,1,0,0,0
900122684,14.45,1.68,0014-12-20 19:18:02,0014-12-20 21:35:04,19,21,2.284099,Sat,ios,56457610,102722,502722,1,2,0,0,0,0,0,1,0
900122690,6.35,0.00,0015-04-12 18:30:02,0015-04-12 22:21:15,18,22,3.853859,Sun,ios,30464676,100822,500822,0,3,0,0,0,0,0,0,1
900122692,5.78,0.73,0015-05-05 18:35:26,0015-05-05 21:12:14,18,21,2.613355,Tues,android,48821751,100571,500571,0,4,0,1,0,0,0,0,0
900122694,4.78,0.00,0015-04-20 07:13:38,0015-04-20 09:56:40,7,9,2.717273,Mon,android,86810130,101125,501125,1,3,1,0,0,0,0,0,0
900122702,6.73,0.00,0014-11-24 16:05:23,0014-11-24 19:00:39,16,19,2.921219,Mon,ios,50725917,101554,501554,0,2,1,0,0,0,0,0,0
900122704,5.89,0.00,0015-03-15 12:51:42,0015-03-15 15:02:59,12,15,2.188329,Sun,ios,62350961,102218,502218,0,4,0,0,0,0,0,0,1
900122710,6.50,0.49,0015-07-11 18:10:16,0015-07-11 21:40:41,18,21,3.506950,Sat,android,32015313,102116,502116,0,2,0,0,0,0,0,1,0
900122717,8.21,0.00,0015-02-04 11:40:53,0015-02-04 13:40:15,11,13,1.989578,Wed,ios,48821751,100442,500442,0,3,0,0,1,0,0,0,0
900122719,24.71,0.00,0015-06-09 12:07:45,0015-06-09 15:27:27,12,15,3.328342,Tues,android,11838201,100348,500348,1,2,0,1,0,0,0,0,0
900122723,5.20,0.00,0014-12-14 19:50:13,0014-12-14 21:47:51,19,21,1.960726,Sun,ios,81375624,102451,502451,1,2,0,0,0,0,0,0,1
900122725,6.38,0.00,0015-05-26 16:17:01,0015-05-26 21:04:58,16,21,4.799373,Tues,android,94486348,101166,501166,0,2,0,1,0,0,0,0,0
900122731,18.37,0.00,0014-12-02 20:13:15,0014-12-02 21:22:59,20,21,1.162311,Tues,ios,34016565,101048,501048,0,2,0,1,0,0,0,0,0
900122736,7.12,0.00,0015-06-11 17:52:39,0015-06-11 22:45:23,17,22,4.879112,Thurs,android,39241917,100125,500125,1,2,0,0,0,1,0,0,0
900122739,7.43,0.00,0015-07-10 18:32:22,0015-07-10 20:56:10,18,20,2.396840,Fri,ios,78908148,102032,502032,1,2,0,0,0,0,1,0,0
900122741,7.47,0.00,0015-01-25 23:42:40,0015-01-26 04:09:37,23,4,4.449236,Sun,ios,27476262,101814,501814,0,2,0,0,0,0,0,0,1
900122749,0.30,0.00,0015-07-28 12:21:32,0015-07-28 13:31:08,12,13,1.160161,Tues,ios,35897499,100006,500006,1,1,0,1,0,0,0,0,0
900122755,5.54,0.00,0015-07-22 20:20:00,0015-07-22 21:52:41,20,21,1.544774,Wed,ios,37392894,100526,500526,0,4,0,0,1,0,0,0,0
900122760,7.00,0.00,0014-12-29 16:34:27,0014-12-29 18:58:35,16,18,2.402407,Mon,android,34098032,103000,503000,1,1,1,0,0,0,0,0,0
900122766,8.23,0.00,0014-11-24 11:40:13,0014-11-24 14:03:12,11,14,2.383241,Mon,ios,69447302,102740,502740,1,2,1,0,0,0,0,0,0
900122773,6.27,0.00,0015-03-27 07:45:01,0015-03-27 11:11:27,7,11,3.440746,Fri,ios,19555569,100187,500187,1,3,0,0,0,0,1,0,0
900122780,6.33,0.00,0015-09-19 16:57:08,0015-09-19 18:17:55,16,18,1.346624,Sat,android,70344966,101723,501723,1,2,0,0,0,0,0,1,0
900122786,5.68,0.00,0015-06-18 20:36:55,0015-06-18 21:27:23,20,21,0.841283,Thurs,android,92192265,101163,501163,1,2,0,0,0,1,0,0,0
900122792,5.91,0.00,0015-08-10 16:34:30,0015-08-10 19:18:38,16,19,2.735694,Mon,ios,91582500,101176,501176,1,3,1,0,0,0,0,0,0
900122800,3.82,0.00,0015-08-21 21:36:54,0015-08-22 01:03:27,21,1,3.442677,Fri,android,14260257,100331,500331,0,2,0,0,0,0,1,0,0
900122806,3.72,0.00,0015-07-23 09:49:51,0015-07-23 14:19:55,9,14,4.501325,Thurs,android,82495405,100436,500436,1,2,0,0,0,1,0,0,0
900122808,6.20,0.00,0015-02-06 10:32:08,0015-02-06 14:00:03,10,14,3.465357,Fri,ios,77088033,102523,502523,0,3,0,0,0,0,1,0,0
900122809,7.01,0.00,0015-03-03 13:35:47,0015-03-03 15:01:34,13,15,1.429847,Tues,ios,93202560,101140,501140,0,2,0,1,0,0,0,0,0
900122817,6.21,0.00,0015-05-29 15:57:58,0015-05-29 17:13:16,15,17,1.255002,Fri,ios,14996520,101438,501438,0,3,0,0,0,0,1,0,0
900122818,7.79,0.00,0015-01-26 14:17:22,0015-01-26 16:04:32,14,16,1.786331,Mon,ios,35897499,102350,502350,1,2,1,0,0,0,0,0,0
900122825,2.87,0.00,0015-05-20 12:14:26,0015-05-20 14:14:44,12,14,2.005211,Wed,ios,33295482,100734,500734,1,4,0,0,1,0,0,0,0
900122831,6.75,0.00,0015-04-07 10:13:34,0015-04-07 12:42:12,10,12,2.477358,Tues,android,33081741,102219,502219,0,3,0,1,0,0,0,0,0
900122833,5.12,0.00,0015-05-24 21:05:12,0015-05-25 01:04:11,21,1,3.983151,Sun,ios,14981820,101119,501119,1,2,0,0,0,0,0,0,1
900122841,4.69,0.00,0015-02-23 06:53:05,0015-02-23 11:19:29,6,11,4.440030,Mon,ios,30828105,101580,501580,0,2,1,0,0,0,0,0,0
900122845,1.83,0.00,0015-03-02 11:11:10,0015-03-02 13:40:03,11,13,2.481419,Mon,ios,54629574,100131,500131,1,1,1,0,0,0,0,0,0
900122853,4.80,0.37,0015-03-11 01:53:33,0015-03-11 04:35:56,1,4,2.706464,Wed,android,81880524,100195,500195,0,1,0,0,1,0,0,0,0
900122861,10.62,0.00,0015-02-03 16:57:06,0015-02-03 21:30:09,16,21,4.550971,Tues,android,52943937,100368,500368,1,4,0,1,0,0,0,0,0
900122864,5.52,0.00,0014-11-22 19:00:49,0014-11-22 22:53:44,19,22,3.882009,Sat,ios,24408549,100332,500332,1,2,0,0,0,0,0,1,0
900122872,6.60,0.00,0015-01-16 17:55:21,0015-01-16 19:48:38,17,19,1.888196,Fri,ios,88561539,102099,502099,1,3,0,0,0,0,1,0,0
900122877,7.74,0.00,0015-09-21 09:06:30,0015-09-21 11:32:29,9,11,2.433116,Mon,ios,19582285,101986,501986,1,4,1,0,0,0,0,0,0
900122880,6.55,0.51,0015-09-26 06:01:43,0015-09-26 08:31:53,6,8,2.503034,Sat,android,87444027,100497,500497,1,2,0,0,0,0,0,1,0
900122887,8.25,0.00,0015-08-10 02:05:16,0015-08-10 05:33:54,2,5,3.477420,Mon,ios,56377489,100095,500095,1,2,1,0,0,0,0,0,0
900122893,1.16,0.00,0015-08-08 20:52:09,0015-08-08 23:59:35,20,23,3.123902,Sat,android,74103690,100615,500615,1,2,0,0,0,0,0,1,0
900122896,0.30,0.02,0014-11-26 16:21:40,0014-11-26 19:34:51,16,19,3.219925,Wed,ios,78533433,102691,502691,0,2,0,0,1,0,0,0,0
900122899,4.76,0.00,0015-04-28 22:51:54,0015-04-29 01:12:07,22,1,2.337134,Tues,android,41493375,102565,502565,1,3,0,1,0,0,0,0,0
900122901,11.58,1.24,0015-01-17 01:36:24,0015-01-17 06:12:45,1,6,4.605853,Sat,android,10909503,100840,500840,1,4,0,0,0,0,0,1,0
900122908,14.76,0.00,0015-02-12 09:13:15,0015-02-12 10:32:47,9,10,1.325785,Thurs,ios,57882330,100508,500508,1,2,0,0,0,1,0,0,0
900122910,2.50,0.00,0015-02-22 17:24:06,0015-02-22 20:42:23,17,20,3.304763,Sun,android,13066218,102522,502522,1,3,0,0,0,0,0,0,1
900122912,6.84,0.00,0015-09-08 08:32:53,0015-09-08 12:43:07,8,12,4.170601,Tues,android,19555569,100741,500741,0,2,0,1,0,0,0,0,0
900122916,5.77,0.00,0014-12-28 16:52:09,0014-12-28 19:54:06,16,19,3.032657,Sun,ios,88596565,102059,502059,1,2,0,0,0,0,0,0,1
900122923,3.84,0.00,0015-05-13 19:47:15,0015-05-13 21:32:31,19,21,1.754615,Wed,ios,93202560,102391,502391,0,2,0,0,1,0,0,0,0
900122924,5.25,0.00,0015-04-26 08:55:47,0015-04-26 11:29:41,8,11,2.565110,Sun,android,26618922,101638,501638,1,3,0,0,0,0,0,0,1
900122926,8.26,0.00,0015-06-17 07:27:03,0015-06-17 11:22:25,7,11,3.922875,Wed,android,24478344,102740,502740,1,2,0,0,1,0,0,0,0
900122929,5.57,0.00,0014-12-26 15:43:50,0014-12-26 19:41:12,15,19,3.956120,Fri,android,13066218,101211,501211,1,2,0,0,0,0,1,0,0
900122933,6.61,0.53,0015-01-13 13:04:25,0015-01-13 16:14:29,13,16,3.167823,Tues,ios,48374165,102610,502610,0,2,0,1,0,0,0,0,0
900122939,8.80,0.00,0015-03-30 10:26:34,0015-03-30 13:57:15,10,13,3.511560,Mon,ios,45267948,100176,500176,1,2,1,0,0,0,0,0,0
900122942,6.67,0.00,0014-12-06 22:46:51,0014-12-07 03:34:45,22,3,4.798365,Sat,ios,82888443,102544,502544,1,2,0,0,0,0,0,1,0
900122946,7.51,0.00,0015-03-24 13:24:10,0015-03-24 15:47:09,13,15,2.383101,Tues,ios,50986683,102791,502791,1,2,0,1,0,0,0,0,0
900122954,5.11,1.61,0015-02-24 18:48:10,0015-02-24 23:45:19,18,23,4.952618,Tues,android,70377450,102178,502178,1,3,0,1,0,0,0,0,0
900122960,4.62,0.00,0015-01-19 18:59:52,0015-01-19 20:02:09,18,20,1.038126,Mon,android,81295434,100447,500447,1,3,1,0,0,0,0,0,0
900122962,5.44,0.00,0015-05-21 14:52:08,0015-05-21 16:50:53,14,16,1.979333,Thurs,ios,11299464,102074,502074,0,4,0,0,0,1,0,0,0
900122966,6.12,0.00,0015-08-26 10:47:31,0015-08-26 14:14:34,10,14,3.450842,Wed,android,50725917,102310,502310,0,3,0,0,1,0,0,0,0
900122969,2.38,0.00,0015-08-11 09:19:24,0015-08-11 12:32:32,9,12,3.218891,Tues,android,47158353,102567,502567,0,2,0,1,0,0,0,0,0
900122972,8.54,0.69,0014-12-16 16:39:17,0014-12-16 20:35:07,16,20,3.930654,Tues,ios,19555569,102631,502631,1,1,0,1,0,0,0,0,0
900122975,4.21,0.00,0015-01-10 16:40:22,0015-01-10 20:16:29,16,20,3.602206,Sat,ios,10909503,102635,502635,1,3,0,0,0,0,0,1,0
900122983,5.46,0.00,0015-07-08 23:14:12,0015-07-09 03:00:01,23,3,3.763613,Wed,ios,41493375,101434,501434,1,4,0,0,1,0,0,0,0
900122985,3.91,0.00,0014-11-30 18:28:08,0014-11-30 21:24:42,18,21,2.942953,Sun,android,88561539,102226,502226,1,2,0,0,0,0,0,0,1
900122993,4.44,0.00,0015-07-25 17:44:19,0015-07-25 22:12:09,17,22,4.463952,Sat,ios,26618922,101855,501855,1,2,0,0,0,0,0,1,0
900122995,5.93,0.15,0015-05-24 10:00:50,0015-05-24 10:06:50,10,10,0.100000,Sun,ios,25628328,101602,501602,0,1,0,0,0,0,0,0,1
900122997,8.52,0.00,0014-12-16 15:41:42,0014-12-16 18:06:14,15,18,2.409079,Tues,ios,77373351,100687,500687,1,4,0,1,0,0,0,0,0
900122999,5.74,0.00,0015-08-29 08:31:33,0015-08-29 12:02:04,8,12,3.508761,Sat,android,49376784,101943,501943,0,2,0,0,0,0,0,1,0
900123007,6.05,0.00,0015-07-19 08:44:09,0015-07-19 11:35:27,8,11,2.855102,Sun,ios,77088033,100922,500922,1,2,0,0,0,0,0,0,1
900123015,7.31,0.84,0015-06-13 21:32:06,0015-06-14 00:42:41,21,0,3.176593,Sat,ios,34931650,100777,500777,0,4,0,0,0,0,0,1,0
900123022,6.54,0.00,0015-03-28 08:30:59,0015-03-28 11:36:16,8,11,3.088286,Sat,android,34864652,102663,502663,0,4,0,0,0,0,0,1,0
900123026,5.18,3.64,0014-12-26 16:42:15,0014-12-26 20:01:48,16,20,3.325987,Fri,ios,48029892,102290,502290,1,2,0,0,0,0,1,0,0
900123027,4.95,0.00,0015-03-13 06:40:06,0015-03-13 09:25:31,6,9,2.757020,Fri,android,25628328,100418,500418,0,1,0,0,0,0,1,0,0
900123031,1.47,0.00,0015-05-09 09:21:53,0015-05-09 14:25:40,9,14,5.063200,Sat,android,76114467,101920,501920,1,3,0,0,0,0,0,1,0
900123033,7.20,0.56,0015-04-11 17:28:57,0015-04-11 21:40:34,17,21,4.193828,Sat,ios,30464676,100500,500500,1,4,0,0,0,0,0,1,0
900123034,8.77,0.00,0015-06-15 09:04:49,0015-06-15 10:31:12,9,10,1.439744,Mon,android,68581656,101858,501858,0,2,1,0,0,0,0,0,0
900123040,4.55,0.51,0015-08-09 14:44:30,0015-08-09 17:45:46,14,17,3.021216,Sun,android,36768303,102869,502869,0,2,0,0,0,0,0,0,1
900123043,6.17,0.52,0014-12-29 12:10:40,0014-12-29 16:25:47,12,16,4.252085,Mon,ios,76114467,100927,500927,0,2,1,0,0,0,0,0,0
900123050,8.31,0.00,0015-06-05 15:06:51,0015-06-05 17:51:02,15,17,2.736551,Fri,android,26623691,101874,501874,1,3,0,0,0,0,1,0,0
900123051,6.54,0.45,0015-04-13 06:42:59,0015-04-13 08:23:51,6,8,1.681362,Mon,ios,78533433,102669,502669,0,2,1,0,0,0,0,0,0
900123055,6.70,0.00,0015-06-07 17:35:29,0015-06-07 22:19:52,17,22,4.739749,Sun,ios,48286859,102158,502158,0,1,0,0,0,0,0,0,1
900123058,5.98,0.00,0015-05-27 12:31:34,0015-05-27 14:26:32,12,14,1.916301,Wed,android,30464676,101471,501471,0,3,0,0,1,0,0,0,0
900123063,5.34,0.00,0014-12-05 20:51:34,0014-12-05 22:58:04,20,22,2.108399,Fri,ios,69851746,102682,502682,1,1,0,0,0,0,1,0,0
900123066,12.49,0.00,0015-04-09 06:54:12,0015-04-09 08:59:13,6,8,2.083823,Thurs,ios,24920478,100063,500063,1,4,0,0,0,1,0,0,0
900123068,5.39,0.00,0015-03-26 16:02:45,0015-03-26 19:36:42,16,19,3.565937,Thurs,android,26618922,102201,502201,1,4,0,0,0,1,0,0,0
900123075,14.28,0.00,0015-03-09 08:32:13,0015-03-09 11:55:42,8,11,3.391504,Mon,ios,36768303,100185,500185,1,2,1,0,0,0,0,0,0
900123080,14.64,0.00,0015-09-21 19:48:33,0015-09-21 22:45:42,19,22,2.952624,Mon,android,72089215,100158,500158,1,2,1,0,0,0,0,0,0
900123088,1.48,0.47,0014-12-30 09:16:53,0014-12-30 09:34:11,9,9,0.288464,Tues,ios,41222907,102959,502959,1,2,0,1,0,0,0,0,0
900123095,5.86,0.00,0015-05-23 00:38:24,0015-05-23 05:19:38,0,5,4.687363,Sat,android,87444027,102400,502400,0,2,0,0,0,0,0,1,0
900123098,0.30,0.03,0015-09-25 11:31:08,0015-09-25 17:27:41,11,17,5.942586,Fri,android,57882330,102173,502173,1,1,0,0,0,0,1,0,0
900123104,23.07,1.38,0015-08-10 11:11:50,0015-08-10 13:48:26,11,13,2.610059,Mon,ios,49241808,102381,502381,1,3,1,0,0,0,0,0,0
900123109,5.44,0.00,0015-04-20 12:50:23,0015-04-20 15:02:43,12,15,2.205651,Mon,ios,77088033,100209,500209,1,2,1,0,0,0,0,0,0
900123110,7.08,0.00,0015-09-01 02:24:37,0015-09-01 04:45:42,2,4,2.351472,Tues,android,63291884,101019,501019,0,2,0,1,0,0,0,0,0
900123116,4.53,0.00,0015-02-19 03:13:59,0015-02-19 04:47:13,3,4,1.554040,Thurs,ios,48585042,100827,500827,1,2,0,0,0,1,0,0,0
900123124,0.74,0.00,0015-08-01 10:39:13,0015-08-01 13:58:40,10,13,3.324324,Sat,android,90546786,101784,501784,0,3,0,0,0,0,0,1,0
900123132,5.17,0.00,0015-09-28 16:51:21,0015-09-28 19:12:36,16,19,2.354361,Mon,ios,66233970,100165,500165,0,2,1,0,0,0,0,0,0
900123134,5.83,0.00,0015-06-20 10:56:41,0015-06-20 13:17:42,10,13,2.350374,Sat,ios,83573325,102586,502586,1,2,0,0,0,0,0,1,0
900123139,6.66,0.00,0015-07-29 22:46:33,0015-07-30 01:55:11,22,1,3.144019,Wed,android,55215352,102192,502192,1,1,0,0,1,0,0,0,0
900123140,6.70,1.24,0015-01-10 16:41:48,0015-01-10 17:42:45,16,17,1.015840,Sat,android,87733433,102002,502002,1,4,0,0,0,0,0,1,0
900123145,3.85,0.00,0015-05-17 19:56:20,0015-05-17 22:05:07,19,22,2.146397,Sun,ios,29165598,101315,501315,1,3,0,0,0,0,0,0,1
900123150,5.70,0.00,0015-06-24 14:29:04,0015-06-24 18:10:52,14,18,3.696710,Wed,ios,29165598,103020,503020,1,3,0,0,1,0,0,0,0
900123154,7.24,0.00,0014-11-26 09:42:50,0014-11-26 10:42:04,9,10,0.987445,Wed,android,76824569,100687,500687,1,4,0,0,1,0,0,0,0
900123160,6.88,0.00,0014-12-10 14:38:51,0014-12-10 19:32:48,14,19,4.899315,Wed,android,30296079,102916,502916,0,2,0,0,1,0,0,0,0
900123163,6.06,0.00,0014-12-10 10:47:45,0014-12-10 13:28:54,10,13,2.685907,Wed,ios,27283509,100977,500977,1,2,0,0,1,0,0,0,0
900123168,2.88,0.00,0015-04-08 16:19:15,0015-04-08 22:13:29,16,22,5.903968,Wed,ios,30962050,101869,501869,0,2,0,0,1,0,0,0,0
900123174,8.57,0.00,0015-01-11 14:05:15,0015-01-11 17:50:19,14,17,3.751215,Sun,ios,82888443,101100,501100,0,2,0,0,0,0,0,0,1
900123176,6.01,0.00,0015-07-11 10:57:05,0015-07-11 12:59:49,10,12,2.045623,Sat,android,58023207,101959,501959,1,2,0,0,0,0,0,1,0
900123182,3.57,0.00,0015-02-15 20:16:24,0015-02-15 22:13:35,20,22,1.953109,Sun,android,88340416,100684,500684,1,2,0,0,0,0,0,0,1
900123189,4.17,0.00,0015-03-26 10:00:08,0015-03-26 12:14:22,10,12,2.237424,Thurs,ios,46667907,102035,502035,1,4,0,0,0,1,0,0,0
900123194,25.20,0.00,0015-08-24 10:42:43,0015-08-24 15:21:33,10,15,4.647306,Mon,ios,45267948,100485,500485,1,4,1,0,0,0,0,0,0
900123195,6.63,0.00,0015-07-06 17:02:00,0015-07-06 17:58:50,17,17,0.947247,Mon,android,77088033,101962,501962,0,3,1,0,0,0,0,0,0
900123197,7.20,0.96,0014-12-23 16:02:05,0014-12-23 18:49:14,16,18,2.785982,Tues,ios,87444027,100984,500984,1,2,0,1,0,0,0,0,0
900123202,7.77,0.00,0015-02-05 09:44:09,0015-02-05 09:51:55,9,9,0.129500,Thurs,android,77373351,102383,502383,0,2,0,0,0,1,0,0,0
900123206,6.97,0.00,0015-06-08 13:47:41,0015-06-08 16:25:12,13,16,2.625443,Mon,ios,10427670,101036,501036,1,2,1,0,0,0,0,0,0
900123210,0.30,0.00,0015-05-04 23:28:07,0015-05-05 01:33:53,23,1,2.096153,Mon,ios,14996520,102636,502636,1,1,1,0,0,0,0,0,0
900123211,16.36,0.00,0015-03-06 15:11:50,0015-03-06 17:31:20,15,17,2.325086,Fri,ios,95506911,100702,500702,1,2,0,0,0,0,1,0,0
900123216,2.19,0.00,0015-05-04 20:45:45,0015-05-04 23:27:10,20,23,2.690278,Mon,ios,17969193,100441,500441,1,2,1,0,0,0,0,0,0
900123221,2.92,0.22,0015-03-15 00:19:17,0015-03-15 03:21:40,0,3,3.039875,Sun,android,58023207,102318,502318,1,2,0,0,0,0,0,0,1
900123223,5.49,0.00,0015-05-24 07:58:20,0015-05-24 11:06:39,7,11,3.138853,Sun,android,34088380,101210,501210,1,2,0,0,0,0,0,0,1
900123228,4.76,0.00,0015-02-05 16:17:32,0015-02-05 17:27:02,16,17,1.158440,Thurs,android,80452213,102743,502743,0,2,0,0,0,1,0,0,0
900123236,7.86,0.00,0015-03-01 13:03:39,0015-03-01 15:10:24,13,15,2.112534,Sun,ios,88561539,100356,500356,1,1,0,0,0,0,0,0,1
900123237,4.28,0.64,0014-11-23 20:10:04,0014-11-23 21:16:20,20,21,1.104600,Sun,ios,69851746,102074,502074,1,4,0,0,0,0,0,0,1
900123241,2.31,0.00,0015-08-08 20:22:21,0015-08-08 22:19:17,20,22,1.948970,Sat,android,49241808,101728,501728,0,3,0,0,0,0,0,1,0
900123246,3.98,0.00,0015-07-14 15:40:11,0015-07-14 18:52:08,15,18,3.199302,Tues,ios,76283972,102569,502569,1,3,0,1,0,0,0,0,0
900123249,4.94,0.00,0015-06-01 07:30:03,0015-06-01 09:59:02,7,9,2.483087,Mon,ios,27476262,100922,500922,0,2,1,0,0,0,0,0,0
900123254,6.96,0.00,0014-11-19 16:58:55,0014-11-19 19:10:11,16,19,2.187832,Wed,ios,82888443,102548,502548,0,3,0,0,1,0,0,0,0
900123260,5.33,0.00,0015-04-25 05:13:03,0015-04-25 08:46:10,5,8,3.552162,Sat,android,75922902,102206,502206,1,2,0,0,0,0,0,1,0
900123266,8.69,0.00,0014-11-23 09:21:57,0014-11-23 12:22:05,9,12,3.002487,Sun,ios,35490454,102421,502421,1,2,0,0,0,0,0,0,1
900123272,4.49,0.00,0015-04-09 19:43:13,0015-04-09 22:56:59,19,22,3.229570,Thurs,ios,82888443,101317,501317,0,2,0,0,0,1,0,0,0
900123274,5.47,0.00,0015-09-07 11:19:02,0015-09-07 13:01:02,11,13,1.700139,Mon,android,58023207,102858,502858,1,2,1,0,0,0,0,0,0
900123275,6.94,0.00,0015-06-27 22:44:19,0015-06-28 03:37:51,22,3,4.892293,Sat,android,21888057,101627,501627,1,3,0,0,0,0,0,1,0
900123281,5.80,0.00,0015-08-10 00:51:25,0015-08-10 02:43:56,0,2,1.875358,Mon,ios,52593821,101313,501313,1,2,1,0,0,0,0,0,0
900123286,3.56,0.00,0015-05-17 19:02:28,0015-05-17 21:34:21,19,21,2.531402,Sun,ios,45460701,102682,502682,1,1,0,0,0,0,0,0,1
900123290,7.14,0.00,0015-02-18 16:21:10,0015-02-18 19:37:37,16,19,3.274413,Wed,ios,72089215,101429,501429,0,1,0,0,1,0,0,0,0
900123297,2.88,0.00,0015-08-11 10:54:55,0015-08-11 11:46:21,10,11,0.857495,Tues,android,37392894,103000,503000,1,1,0,1,0,0,0,0,0
900123301,8.30,0.60,0015-09-24 18:07:57,0015-09-24 22:59:37,18,22,4.861184,Thurs,ios,70602042,100026,500026,1,1,0,0,0,1,0,0,0
900123303,2.09,0.00,0015-06-14 15:28:07,0015-06-14 19:58:02,15,19,4.498653,Sun,ios,29971097,101504,501504,1,4,0,0,0,0,0,0,1
900123305,6.97,0.53,0015-02-27 18:40:02,0015-02-27 23:58:30,18,23,5.307866,Fri,ios,13066218,102848,502848,1,2,0,0,0,0,1,0,0
900123306,8.50,0.00,0015-03-10 12:51:34,0015-03-10 15:19:19,12,15,2.462578,Tues,ios,75009330,100490,500490,1,2,0,1,0,0,0,0,0
900123314,5.20,0.00,0015-01-19 21:54:37,0015-01-19 22:00:37,21,22,0.100000,Mon,android,48585042,100846,500846,1,2,1,0,0,0,0,0,0
900123319,4.20,0.00,0015-06-06 12:20:13,0015-06-06 17:50:58,12,17,5.512724,Sat,ios,76962683,101720,501720,0,2,0,0,0,0,0,1,0
900123322,7.90,0.00,0015-07-15 09:13:23,0015-07-15 11:25:58,9,11,2.209811,Wed,ios,55573724,101015,501015,1,4,0,0,1,0,0,0,0
900123323,5.20,0.00,0015-08-14 19:09:34,0015-08-14 22:07:25,19,22,2.964275,Fri,android,30828105,100240,500240,0,2,0,0,0,0,1,0,0
900123324,7.19,0.00,0015-05-18 06:10:48,0015-05-18 06:17:59,6,6,0.119833,Mon,android,87724613,102799,502799,1,2,1,0,0,0,0,0,0
900123326,4.24,0.00,0015-07-31 07:52:22,0015-07-31 09:54:03,7,9,2.028088,Fri,android,73235523,100378,500378,1,3,0,0,0,0,1,0,0
900123332,4.65,0.00,0015-05-23 09:55:12,0015-05-23 10:24:24,9,10,0.486728,Sat,android,48585042,100388,500388,1,4,0,0,0,0,0,1,0
900123338,5.03,5.34,0014-11-21 08:14:33,0014-11-21 09:56:06,8,9,1.692704,Fri,ios,13066218,100718,500718,0,4,0,0,0,0,1,0,0
900123343,6.64,0.52,0015-05-14 06:29:04,0015-05-14 11:06:20,6,11,4.621209,Thurs,ios,33081741,101742,501742,1,2,0,0,0,1,0,0,0
900123344,7.13,0.00,0015-04-17 18:02:41,0015-04-17 20:06:50,18,20,2.069182,Fri,ios,84660741,101927,501927,0,2,0,0,0,0,1,0,0
900123348,5.28,0.00,0015-05-25 20:22:30,0015-05-26 00:02:32,20,0,3.667458,Mon,ios,49241808,102667,502667,0,2,1,0,0,0,0,0,0
900123349,7.39,0.00,0015-04-27 11:18:40,0015-04-27 15:51:16,11,15,4.543402,Mon,android,46281013,101845,501845,1,1,1,0,0,0,0,0,0
900123355,1.88,0.00,0015-08-19 06:01:53,0015-08-19 06:37:26,6,6,0.592555,Wed,ios,16551610,102314,502314,0,2,0,0,1,0,0,0,0
900123362,5.34,0.00,0015-01-20 05:26:25,0015-01-20 11:02:02,5,11,5.593847,Tues,ios,72089215,100473,500473,1,1,0,1,0,0,0,0,0
900123366,6.68,0.00,0015-01-05 22:04:13,0015-01-06 00:26:17,22,0,2.367951,Mon,android,37056545,100245,500245,0,4,1,0,0,0,0,0,0
900123373,0.30,0.00,0015-05-28 08:19:31,0015-05-28 10:33:07,8,10,2.226944,Thurs,ios,81295434,101550,501550,0,4,0,0,0,1,0,0,0
